"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"AT1G01040"	46.6222608310665	43.7172751323776	33.9493046025983	35.9363666082146	31.6267755390903	31.0318743069122	41.1877095867202
1	"AT1G01050"	38.7429230182752	42.6299021462635	40.8081961620457	39.557063136689	38.6823042617681	33.3862778248789	32.736149544502
2	"AT1G01070"	34.825173710981	35.1141320126242	30.6463708389754	30.4896622021301	29.3975850827921	29.6176636688311	29.913523983309
1	"AT1G01080"	31.8891881520994	30.6003875367617	34.370599994763	36.4619450112031	37.3181303658155	35.8883628771222	29.3472398787348
1	"AT1G01090"	106.885764627475	129.530569596524	185.382440781213	199.438312593142	237.131965200814	258.805655521668	88.1621327781945
1	"AT1G01120"	29.0523902992508	28.0640853244855	29.3193917535818	30.5224176598119	30.7057855883871	29.5002110500925	28.1558914971627
1	"AT1G01180"	31.6719149405274	33.1016624960137	36.4684940462312	32.642920717975	31.7329896007294	35.62134038747	38.3017538501829
1	"AT1G01190"	28.7675356243805	27.6519817481496	26.434175551736	26.7437161460407	26.3880055877666	25.8802317377569	27.0813616607437
1	"AT1G01200"	30.0665479993963	28.3244277700362	27.66923281553	28.2139277130994	26.8223949601821	26.4287885931232	31.4763286550385
1	"AT1G01210"	54.0006481257401	67.5155960130694	54.310502667532	54.0505376291485	46.0505586828217	37.9967777712795	36.7118673455873
1	"AT1G01220"	29.6848926543452	28.7939738990644	29.9100465178508	30.6007356888687	29.090564532164	28.1720871662005	28.6636752685346
1	"AT1G01280"	30.978497796052	29.9360827915076	31.5083919154882	31.8815483469671	29.6582453712285	28.8839927381932	29.1629485889202
1	"AT1G01290"	47.8103169723858	42.7391789579538	45.6147231055939	45.4060948221712	43.2584116444421	41.0082945512246	39.0225709942336
1	"AT1G01310"	26.2319164873633	26.6451075340296	25.3918761299751	26.3735012578914	25.2002152054303	24.4139776849247	24.8759690866507
1	"AT1G01320"	28.7614614284462	27.406385257819	28.2681222510446	28.2441898272901	27.2173404633884	27.5066484217907	27.9082938443037
1	"AT1G01340"	34.4700827530193	32.4973393064725	31.314514671315	30.9957662350844	30.3026529218153	30.9496344146421	32.4158124686086
1	"AT1G01440"	29.2383698348591	27.6603844568365	25.917353306231	28.0785119798041	26.6628840600562	26.1237712495727	26.6250252375467
1	"AT1G01470"	28.5642852002286	28.3894400649255	30.4507043383236	30.2125596416457	28.625270961163	36.2778861567209	131.227480772893
1	"AT1G01480"	35.6381871171921	34.0057348398766	37.6018021110691	38.971198801166	37.0135891666831	35.9459446808677	36.8107022345404
1	"AT1G01510"	41.0993845087734	42.5371426873033	41.993703504216	44.7273922892896	43.8592667745369	42.9749509481977	43.0486398042958
1	"AT1G01580"	27.9920567357956	27.9272160195033	30.8588357719471	31.3665802248189	31.8025812159957	30.6881166300573	28.9010715614491
1	"AT1G01590"	29.5954840524699	30.1479925550608	29.8614107955401	30.0580243429271	29.6815813881269	28.9903104191728	30.1821480017576
1	"AT1G01600"	65.5849217427298	61.6868950426264	65.3119462273174	52.4590772888735	39.3514824752512	44.3952419410008	46.3183361855756
1	"AT1G01620"	76.6804560954093	70.5491747435787	107.765227508691	85.4120118835752	131.490043349297	106.956836761378	90.4633018964044
1	"AT1G01650"	45.3749040990722	35.4282747251401	38.7206613838142	34.705468113829	34.4434244667977	41.4180804118201	92.147279818777
